filename,width,height,class,xmin,ymin,xmax,ymax
1031_day_outside.jpg,2016,4032,hole,701,2427,1366,2569
1031_day_outside.jpg,2016,4032,hole,1598,2375,2016,2532
1031_day_outside.jpg,2016,4032,hole,1,2051,361,2146
1031_day_outside.jpg,2016,4032,hole,1131,2036,1294,2083
1031_day_outside.jpg,2016,4032,hole,1753,2036,2016,2170
825_day_outside.jpg,1080,1920,hole,634,768,650,779
984_day_outside.jpg,2016,4032,hole,814,2535,1702,2982
984_day_outside.jpg,2016,4032,hole,48,2358,628,2512
984_day_outside.jpg,2016,4032,hole,205,2196,508,2295
984_day_outside.jpg,2016,4032,hole,974,2128,1370,2215
984_day_outside.jpg,2016,4032,hole,1138,2003,1660,2108
984_day_outside.jpg,2016,4032,hole,417,1926,1033,1963
984_day_outside.jpg,2016,4032,hole,11,1836,183,1865
984_day_outside.jpg,2016,4032,hole,1145,1910,1269,1947
697_day_outside.jpg,1080,1920,hole,122,965,719,1210
855_night_outside.jpg,2016,4032,hole,1166,2491,1460,2593
855_night_outside.jpg,2016,4032,hole,1593,2766,1830,3052
855_night_outside.jpg,2016,4032,hole,727,2232,1007,2346
855_night_outside.jpg,2016,4032,hole,827,1891,949,1943
855_night_outside.jpg,2016,4032,hole,887,1836,967,1854
855_night_outside.jpg,2016,4032,hole,882,1813,983,1833
855_night_outside.jpg,2016,4032,hole,987,1828,1051,1846
855_night_outside.jpg,2016,4032,hole,863,1759,938,1775
963_day_outside.jpg,2016,4032,hole,940,2621,1270,2767
963_day_outside.jpg,2016,4032,hole,144,2331,333,2376
963_day_outside.jpg,2016,4032,hole,671,2415,936,2522
963_day_outside.jpg,2016,4032,hole,451,2101,620,2143
963_day_outside.jpg,2016,4032,hole,712,2221,1095,2321
983_day_outside.jpg,2016,4032,hole,605,2614,1289,2804
983_day_outside.jpg,2016,4032,hole,1507,2912,2016,3326
983_day_outside.jpg,2016,4032,hole,1093,2147,1725,2193
983_day_outside.jpg,2016,4032,hole,714,2065,847,2104
983_day_outside.jpg,2016,4032,hole,801,2447,1201,2542
983_day_outside.jpg,2016,4032,hole,1620,2389,2016,2482
983_day_outside.jpg,2016,4032,hole,1810,2253,2016,2363
983_day_outside.jpg,2016,4032,hole,1819,2138,1970,2186
708_day_outside.jpg,1080,1920,hole,487,613,689,655
726_day_outside.jpg,1080,1920,hole,297,1235,522,1316
726_day_outside.jpg,1080,1920,hole,334,1172,527,1226
726_day_outside.jpg,1080,1920,hole,381,1010,477,1042
726_day_outside.jpg,1080,1920,hole,190,1065,353,1138
726_day_outside.jpg,1080,1920,hole,494,1037,625,1074
726_day_outside.jpg,1080,1920,hole,104,1355,431,1495
726_day_outside.jpg,1080,1920,hole,1,1512,376,1864
973_day_outside.jpg,2016,4032,hole,831,2391,1215,2640
520_day_outside.jpg,2016,4032,hole,688,1846,1094,2320
520_day_outside.jpg,2016,4032,hole,796,2545,1213,2883
1020_day_outside.jpg,2016,4032,hole,273,2686,1550,3485
1020_day_outside.jpg,2016,4032,hole,1750,2486,2016,2670
1020_day_outside.jpg,2016,4032,hole,154,2495,956,2622
1020_day_outside.jpg,2016,4032,hole,1501,2237,1760,2312
1020_day_outside.jpg,2016,4032,hole,1149,2156,2016,2221
1020_day_outside.jpg,2016,4032,hole,841,2261,1215,2324
1020_day_outside.jpg,2016,4032,hole,889,2057,928,2071
1020_day_outside.jpg,2016,4032,hole,1222,2246,1344,2285
1020_day_outside.jpg,2016,4032,hole,1372,2047,1473,2058
1020_day_outside.jpg,2016,4032,hole,774,2122,1116,2142
1020_day_outside.jpg,2016,4032,hole,1196,2062,1445,2087
1020_day_outside.jpg,2016,4032,hole,1564,2036,1756,2058
1020_day_outside.jpg,2016,4032,hole,745,2045,864,2062
800_day_outside.jpg,1080,1920,hole,116,795,262,847
590_day_outside.jpg,2016,4032,hole,79,2643,513,3497
385_day_outside.jpg,640,480,hole,307,323,410,357
385_day_outside.jpg,640,480,hole,339,292,401,318
385_day_outside.jpg,640,480,hole,236,215,303,233
385_day_outside.jpg,640,480,hole,326,244,351,253
385_day_outside.jpg,640,480,hole,306,235,330,243
385_day_outside.jpg,640,480,hole,310,229,330,234
385_day_outside.jpg,640,480,hole,280,200,309,209
501_day_outside.jpg,2016,4032,hole,1758,1255,1816,1272
501_day_outside.jpg,2016,4032,hole,1799,1240,1868,1262
555_day_outside.jpg,1080,1920,hole,653,875,747,914
555_day_outside.jpg,1080,1920,hole,609,816,681,845
555_day_outside.jpg,1080,1920,hole,588,789,648,813
978_day_outside.jpg,2016,4032,hole,252,2292,740,2408
978_day_outside.jpg,2016,4032,hole,864,2258,1108,2324
978_day_outside.jpg,2016,4032,hole,1738,2338,2016,2454
978_day_outside.jpg,2016,4032,hole,1017,2344,1227,2426
978_day_outside.jpg,2016,4032,hole,1270,2260,1487,2344
657_day_outside.jpg,1080,1920,hole,558,824,771,897
657_day_outside.jpg,1080,1920,hole,413,739,680,829
657_day_outside.jpg,1080,1920,hole,332,619,419,651
238_day_outside.jpg,640,480,hole,1,318,193,345
917_day_outside.jpg,2016,4032,hole,597,2187,1331,2652
917_day_outside.jpg,2016,4032,hole,1088,1651,1208,1713
917_day_outside.jpg,2016,4032,hole,666,1578,833,1609
917_day_outside.jpg,2016,4032,hole,706,1509,770,1526
483_day_outside.jpg,2016,4032,hole,770,3088,1354,3408
383_day_outside.jpg,640,480,hole,138,329,257,391
383_day_outside.jpg,640,480,hole,3,373,133,480
383_day_outside.jpg,640,480,hole,215,299,281,326
383_day_outside.jpg,640,480,hole,294,233,329,242
383_day_outside.jpg,640,480,hole,338,241,395,257
149_day_outside.JPG,3264,2448,hole,1804,1713,1847,1726
961_day_outside.jpg,2016,4032,hole,602,2595,1158,2866
195_day_outside.jpg,640,480,hole,541,371,606,402
359_day_outside.jpg,640,480,hole,117,398,212,416
359_day_outside.jpg,640,480,hole,146,360,233,378
359_day_outside.jpg,640,480,hole,156,383,224,398
359_day_outside.jpg,640,480,hole,235,349,287,357
320_day_outside.jpg,640,480,hole,325,385,400,445
320_day_outside.jpg,640,480,hole,304,359,401,383
320_day_outside.jpg,640,480,hole,167,372,213,397
320_day_outside.jpg,640,480,hole,119,382,166,393
320_day_outside.jpg,640,480,hole,312,304,352,318
320_day_outside.jpg,640,480,hole,291,294,330,301
320_day_outside.jpg,640,480,hole,356,289,380,295
320_day_outside.jpg,640,480,hole,368,298,382,305
952_day_outside.jpg,2016,4032,hole,954,2622,1624,2947
716_day_outside.jpg,1080,1920,hole,913,1162,989,1207
716_day_outside.jpg,1080,1920,hole,641,1136,751,1223
1023_day_outside.jpg,2016,4032,hole,759,1729,1080,1756
1023_day_outside.jpg,2016,4032,hole,539,1805,767,1840
1023_day_outside.jpg,2016,4032,hole,588,1867,762,1895
1023_day_outside.jpg,2016,4032,hole,1132,1686,1317,1729
1023_day_outside.jpg,2016,4032,hole,1410,1729,1907,1783
1023_day_outside.jpg,2016,4032,hole,1698,1822,2016,1924
1023_day_outside.jpg,2016,4032,hole,13,1988,179,2042
1023_day_outside.jpg,2016,4032,hole,1749,2022,1985,2104
1023_day_outside.jpg,2016,4032,hole,1786,2145,2016,2285
1026_day_outside.jpg,2016,4032,hole,248,1816,1586,2903
999_day_outside.jpg,2016,4032,hole,1,3085,455,3710
93_day_outside.JPG,3264,2448,hole,862,1804,985,1838
792_day_outside.jpg,1080,1920,hole,92,1078,372,1127
792_day_outside.jpg,1080,1920,hole,219,1032,586,1075
792_day_outside.jpg,1080,1920,hole,471,967,638,1005
792_day_outside.jpg,1080,1920,hole,637,930,839,947
159_day_outside.jpg,640,480,hole,1,378,243,480
159_day_outside.jpg,640,480,hole,181,285,336,319
159_day_outside.jpg,640,480,hole,207,267,280,284
159_day_outside.jpg,640,480,hole,291,261,308,269
159_day_outside.jpg,640,480,hole,305,249,328,256
159_day_outside.jpg,640,480,hole,208,255,261,266
465_day_outside.JPG,3264,2448,hole,1281,1895,1528,2021
465_day_outside.JPG,3264,2448,hole,1330,1802,1546,1884
465_day_outside.JPG,3264,2448,hole,1535,1602,1881,1693
465_day_outside.JPG,3264,2448,hole,1468,1531,1697,1583
491_day_outside.jpg,2016,4032,hole,574,2864,1162,3200
491_day_outside.jpg,2016,4032,hole,638,2284,1034,2444
491_day_outside.jpg,2016,4032,hole,763,1872,970,2029
491_day_outside.jpg,2016,4032,hole,891,2082,1002,2277
491_day_outside.jpg,2016,4032,hole,880,1811,954,1866
491_day_outside.jpg,2016,4032,hole,724,2027,854,2090
946_day_outside.jpg,2016,4032,hole,393,2241,924,2486
861_day_outside.jpg,2016,4032,hole,863,2431,1206,2556
861_day_outside.jpg,2016,4032,hole,688,2181,1097,2303
861_day_outside.jpg,2016,4032,hole,985,2715,1199,2874
861_day_outside.jpg,2016,4032,hole,992,1965,1444,2021
861_day_outside.jpg,2016,4032,hole,1390,1854,1624,1947
861_day_outside.jpg,2016,4032,hole,1711,3147,2016,3595
801_day_outside.jpg,1080,1920,hole,1,1027,467,1191
801_day_outside.jpg,1080,1920,hole,188,877,488,995
801_day_outside.jpg,1080,1920,hole,317,684,615,848
801_day_outside.jpg,1080,1920,hole,520,854,1080,1920
862_day_outside.jpg,2016,4032,hole,678,2681,1408,2913
862_day_outside.jpg,2016,4032,hole,1510,2615,1811,2733
862_day_outside.jpg,2016,4032,hole,1063,2189,1383,2223
862_day_outside.jpg,2016,4032,hole,686,2229,903,2269
862_day_outside.jpg,2016,4032,hole,807,2204,986,2228
862_day_outside.jpg,2016,4032,hole,151,2249,361,2269
862_day_outside.jpg,2016,4032,hole,3,2191,181,2231
862_day_outside.jpg,2016,4032,hole,1,2294,709,2353
862_day_outside.jpg,2016,4032,hole,1009,3489,2016,4032
862_day_outside.jpg,2016,4032,hole,1188,2262,1535,2321
245_day_outside.jpg,640,480,hole,285,246,355,256
245_day_outside.jpg,640,480,hole,223,258,299,281
515_day_outside.jpg,2016,4032,hole,632,2412,1267,2648
515_day_outside.jpg,2016,4032,hole,661,1456,1167,1627
143_day_outside.JPG,3264,2448,hole,1978,2317,2140,2348
966_day_outside.jpg,2016,4032,hole,778,2607,1473,3159
966_day_outside.jpg,2016,4032,hole,176,1743,352,1768
536_day_outside.jpg,2016,4032,hole,771,2713,1598,3035
536_day_outside.jpg,2016,4032,hole,950,2532,1262,2712
748_day_outside.jpg,2016,4032,hole,892,2452,1269,2583
947_day_outside.jpg,2016,4032,hole,1226,2711,1569,2836
947_day_outside.jpg,2016,4032,hole,124,2749,538,2867
947_day_outside.jpg,2016,4032,hole,229,2441,562,2506
947_day_outside.jpg,2016,4032,hole,467,2253,595,2286
947_day_outside.jpg,2016,4032,hole,483,2328,673,2386
947_day_outside.jpg,2016,4032,hole,1228,2105,1330,2136
947_day_outside.jpg,2016,4032,hole,669,2695,1151,2812
947_day_outside.jpg,2016,4032,hole,959,2203,1322,2281
457_day_outside.JPG,3264,2448,hole,1435,1911,1989,2100
457_day_outside.JPG,3264,2448,hole,2004,1725,2204,1835
457_day_outside.JPG,3264,2448,hole,1642,1805,1723,1839
457_day_outside.JPG,3264,2448,hole,1670,2128,2072,2347
847_night_outside.jpg,2016,4032,hole,652,2572,1327,2941
847_night_outside.jpg,2016,4032,hole,1167,1721,1270,1813
847_night_outside.jpg,2016,4032,hole,945,1535,1053,1574
847_night_outside.jpg,2016,4032,hole,831,1518,928,1547
847_night_outside.jpg,2016,4032,hole,952,1498,1060,1529
847_night_outside.jpg,2016,4032,hole,951,1406,1070,1447
847_night_outside.jpg,2016,4032,hole,916,1282,988,1306
847_night_outside.jpg,2016,4032,hole,660,1223,838,1256
847_night_outside.jpg,2016,4032,hole,757,1259,790,1292
847_night_outside.jpg,2016,4032,hole,694,1186,915,1211
601_day_outside.jpg,2016,4032,hole,877,2077,1013,2171
601_day_outside.jpg,2016,4032,hole,688,1913,838,1977
618_day_outside.jpg,1080,1920,hole,759,527,889,548
13_night_outside.JPG,3264,2448,hole,703,1959,755,1983
13_night_outside.JPG,3264,2448,hole,631,1995,704,2034
13_night_outside.JPG,3264,2448,hole,1296,1953,1637,2048
967_day_outside.jpg,2016,4032,hole,757,2556,1295,2973
967_day_outside.jpg,2016,4032,hole,1334,2223,2016,3142
773_day_outside.jpg,1080,1920,hole,124,961,305,1016
773_day_outside.jpg,1080,1920,hole,578,842,927,992
773_day_outside.jpg,1080,1920,hole,270,846,386,871
773_day_outside.jpg,1080,1920,hole,410,821,513,845
773_day_outside.jpg,1080,1920,hole,435,800,560,819
773_day_outside.jpg,1080,1920,hole,477,766,566,781
773_day_outside.jpg,1080,1920,hole,537,838,631,863
773_day_outside.jpg,1080,1920,hole,430,988,946,1258
773_day_outside.jpg,1080,1920,hole,292,1046,431,1138
933_day_outside.jpg,2016,4032,hole,208,2426,860,2722
933_day_outside.jpg,2016,4032,hole,623,2341,874,2429
933_day_outside.jpg,2016,4032,hole,187,2292,318,2333
933_day_outside.jpg,2016,4032,hole,813,2632,1005,2718
933_day_outside.jpg,2016,4032,hole,569,2297,724,2365
933_day_outside.jpg,2016,4032,hole,950,2024,1162,2101
933_day_outside.jpg,2016,4032,hole,900,1820,1196,1897
933_day_outside.jpg,2016,4032,hole,308,1820,478,1868
933_day_outside.jpg,2016,4032,hole,1314,1757,1643,1842
933_day_outside.jpg,2016,4032,hole,1314,1886,1594,1968
933_day_outside.jpg,2016,4032,hole,1724,1782,2016,1848
933_day_outside.jpg,2016,4032,hole,1811,1858,2016,1908
933_day_outside.jpg,2016,4032,hole,1801,1940,2016,2013
933_day_outside.jpg,2016,4032,hole,1349,2139,1589,2234
933_day_outside.jpg,2016,4032,hole,1596,2254,1868,2369
941_day_outside.jpg,2016,4032,hole,569,2358,1269,2699
941_day_outside.jpg,2016,4032,hole,28,2501,505,2921
941_day_outside.jpg,2016,4032,hole,1095,3096,1969,3982
941_day_outside.jpg,2016,4032,hole,964,1886,1196,1962
941_day_outside.jpg,2016,4032,hole,109,1614,423,1682
941_day_outside.jpg,2016,4032,hole,463,1644,601,1667
387_day_outside.jpg,640,480,hole,311,437,366,475
387_day_outside.jpg,640,480,hole,273,404,316,429
387_day_outside.jpg,640,480,hole,117,353,288,441
387_day_outside.jpg,640,480,hole,234,302,304,332
413_day_outside.jpg,640,480,hole,316,348,528,480
413_day_outside.jpg,640,480,hole,325,312,374,345
35_night_outside.JPG,3264,2448,hole,1400,1605,1852,1724
540_day_outside.jpg,2016,4032,hole,775,2433,1055,2649
540_day_outside.jpg,2016,4032,hole,370,2724,750,2916
540_day_outside.jpg,2016,4032,hole,714,2994,1139,4017
540_day_outside.jpg,2016,4032,hole,530,2104,1068,2643
540_day_outside.jpg,2016,4032,hole,891,1960,971,2043
540_day_outside.jpg,2016,4032,hole,818,1841,968,1943
718_day_outside.jpg,1080,1920,hole,528,847,642,871
718_day_outside.jpg,1080,1920,hole,707,1128,822,1183
718_day_outside.jpg,1080,1920,hole,459,1143,514,1177
718_day_outside.jpg,1080,1920,hole,596,1187,655,1224
456_day_outside.JPG,3264,2448,hole,1781,1611,1909,1670
456_day_outside.JPG,3264,2448,hole,1392,1450,1605,1496
106_day_outside.JPG,3264,2448,hole,37,1924,385,1990
595_day_outside.jpg,1080,1920,hole,406,916,617,1131
595_day_outside.jpg,1080,1920,hole,460,1164,654,1259
595_day_outside.jpg,1080,1920,hole,583,775,629,789
595_day_outside.jpg,1080,1920,hole,501,730,566,760
595_day_outside.jpg,1080,1920,hole,579,744,631,760
595_day_outside.jpg,1080,1920,hole,576,634,638,655
595_day_outside.jpg,1080,1920,hole,643,700,782,749
595_day_outside.jpg,1080,1920,hole,560,691,661,720
595_day_outside.jpg,1080,1920,hole,635,757,701,790
595_day_outside.jpg,1080,1920,hole,331,719,386,733
903_day_outside.jpg,2016,4032,hole,410,2251,1624,2606
903_day_outside.jpg,2016,4032,hole,240,2024,939,2103
903_day_outside.jpg,2016,4032,hole,494,1957,809,1996
903_day_outside.jpg,2016,4032,hole,1,1980,210,2027
903_day_outside.jpg,2016,4032,hole,2,1902,763,1942
903_day_outside.jpg,2016,4032,hole,111,1879,318,1906
903_day_outside.jpg,2016,4032,hole,269,1853,422,1879
903_day_outside.jpg,2016,4032,hole,966,1889,1089,1919
903_day_outside.jpg,2016,4032,hole,1489,1937,2016,2039
643_day_outside.jpg,1080,1920,hole,733,597,946,676
937_day_outside.jpg,2016,4032,hole,645,2392,1047,2578
937_day_outside.jpg,2016,4032,hole,794,2134,901,2163
937_day_outside.jpg,2016,4032,hole,905,2150,1012,2180
937_day_outside.jpg,2016,4032,hole,754,2070,1026,2129
785_day_outside.jpg,1080,1920,hole,311,1180,603,1312
170_day_outside.jpg,640,480,hole,46,325,192,424
170_day_outside.jpg,640,480,hole,197,330,277,389
170_day_outside.jpg,640,480,hole,68,229,275,280
170_day_outside.jpg,640,480,hole,181,192,214,206
170_day_outside.jpg,640,480,hole,141,204,174,218
170_day_outside.jpg,640,480,hole,181,178,278,190
170_day_outside.jpg,640,480,hole,218,197,258,205
337_day_outside.jpg,640,480,hole,258,316,323,326
337_day_outside.jpg,640,480,hole,228,283,316,297
337_day_outside.jpg,640,480,hole,288,266,316,272
280_day_outside.jpg,640,480,hole,121,311,271,324
280_day_outside.jpg,640,480,hole,296,325,332,332
280_day_outside.jpg,640,480,hole,147,332,219,360
280_day_outside.jpg,640,480,hole,346,291,371,297
717_day_outside.jpg,1080,1920,hole,591,1409,731,1485
717_day_outside.jpg,1080,1920,hole,995,1344,1080,1425
928_day_outside.jpg,2016,4032,hole,704,2101,1267,2445
928_day_outside.jpg,2016,4032,hole,1838,2312,2016,2416
493_day_outside.jpg,2016,4032,hole,562,2876,1138,3168
493_day_outside.jpg,2016,4032,hole,670,2292,1026,2440
493_day_outside.jpg,2016,4032,hole,883,2090,1010,2283
493_day_outside.jpg,2016,4032,hole,772,1886,965,2013
493_day_outside.jpg,2016,4032,hole,892,1810,953,1870
493_day_outside.jpg,2016,4032,hole,728,2026,865,2101
914_day_outside.jpg,2016,4032,hole,1177,2843,2016,3696
914_day_outside.jpg,2016,4032,hole,590,2304,1092,2511
914_day_outside.jpg,2016,4032,hole,1178,2408,1753,2660
914_day_outside.jpg,2016,4032,hole,204,2626,428,2753
914_day_outside.jpg,2016,4032,hole,361,2356,519,2435
914_day_outside.jpg,2016,4032,hole,335,2242,520,2315
914_day_outside.jpg,2016,4032,hole,590,2234,811,2299
914_day_outside.jpg,2016,4032,hole,965,2226,1107,2255
914_day_outside.jpg,2016,4032,hole,1275,2180,1567,2239
914_day_outside.jpg,2016,4032,hole,1650,2175,1861,2237
914_day_outside.jpg,2016,4032,hole,1869,2347,2016,2430
914_day_outside.jpg,2016,4032,hole,1651,2086,1873,2106
914_day_outside.jpg,2016,4032,hole,1576,2112,1965,2145
914_day_outside.jpg,2016,4032,hole,168,2382,298,2423
914_day_outside.jpg,2016,4032,hole,186,2275,299,2316
914_day_outside.jpg,2016,4032,hole,1,2203,196,2254
939_day_outside.jpg,2016,4032,hole,927,2855,1685,3188
939_day_outside.jpg,2016,4032,hole,339,2515,783,2692
939_day_outside.jpg,2016,4032,hole,769,2015,1095,2097
939_day_outside.jpg,2016,4032,hole,1,2167,206,2221
939_day_outside.jpg,2016,4032,hole,117,2072,471,2134
939_day_outside.jpg,2016,4032,hole,37,1928,297,1968
939_day_outside.jpg,2016,4032,hole,544,2280,778,2364
939_day_outside.jpg,2016,4032,hole,1,2271,172,2354
63_night_outside.JPG,3264,2448,hole,1213,1853,1413,1953
63_night_outside.JPG,3264,2448,hole,1588,1733,1796,1838
891_day_outside.jpg,2016,4032,hole,339,2877,1011,3216
891_day_outside.jpg,2016,4032,hole,2,2036,629,2325
891_day_outside.jpg,2016,4032,hole,359,1906,591,1997
891_day_outside.jpg,2016,4032,hole,1743,1699,1944,1773
891_day_outside.jpg,2016,4032,hole,1034,1623,1251,1652
891_day_outside.jpg,2016,4032,hole,1013,1984,2016,2330
891_day_outside.jpg,2016,4032,hole,1647,2524,2016,2731
481_day_outside.jpg,2016,4032,hole,866,2708,2016,3083
734_day_outside.jpg,2016,4032,hole,691,2391,1414,2642
179_day_outside.jpg,640,480,hole,243,250,303,261
179_day_outside.jpg,640,480,hole,276,232,298,236
179_day_outside.jpg,640,480,hole,265,225,319,232
725_day_outside.jpg,1080,1920,hole,1,1389,422,1821
372_day_outside.jpg,640,480,hole,284,264,328,276
556_day_outside.jpg,1080,1920,hole,731,1102,927,1212
556_day_outside.jpg,1080,1920,hole,702,1016,801,1062
556_day_outside.jpg,1080,1920,hole,654,944,738,984
556_day_outside.jpg,1080,1920,hole,626,900,710,938
556_day_outside.jpg,1080,1920,hole,571,886,674,898
674_day_outside.jpg,1080,1920,hole,400,679,575,733
674_day_outside.jpg,1080,1920,hole,77,462,200,535
674_day_outside.jpg,1080,1920,hole,317,395,418,429
674_day_outside.jpg,1080,1920,hole,534,404,623,423
674_day_outside.jpg,1080,1920,hole,424,449,526,462
768_day_outside.jpg,1080,1920,hole,194,783,576,908
768_day_outside.jpg,1080,1920,hole,232,983,577,1047
768_day_outside.jpg,1080,1920,hole,650,812,1000,868
527_day_outside.jpg,2016,4032,hole,854,1864,1166,2092
527_day_outside.jpg,2016,4032,hole,341,2408,452,2479
527_day_outside.jpg,2016,4032,hole,113,2262,285,2406
141_day_outside.JPG,3264,2448,hole,662,2194,709,2218
593_day_outside.jpg,1080,1920,hole,580,1020,882,1145
593_day_outside.jpg,1080,1920,hole,477,917,745,975
593_day_outside.jpg,1080,1920,hole,427,880,640,917
593_day_outside.jpg,1080,1920,hole,501,833,655,875
161_day_outside.jpg,640,480,hole,35,405,405,480
161_day_outside.jpg,640,480,hole,120,362,296,397
161_day_outside.jpg,640,480,hole,180,337,303,360
161_day_outside.jpg,640,480,hole,180,312,284,335
161_day_outside.jpg,640,480,hole,326,326,351,339
161_day_outside.jpg,640,480,hole,351,317,367,324
633_day_outside.jpg,1080,1920,hole,255,744,407,821
218_day_outside.jpg,640,480,hole,156,283,188,297
218_day_outside.jpg,640,480,hole,186,270,225,282
218_day_outside.jpg,640,480,hole,221,262,255,275
987_day_outside.jpg,2016,4032,hole,602,2282,1290,2598
987_day_outside.jpg,2016,4032,hole,1549,2097,2016,2373
369_day_outside.jpg,640,480,hole,300,407,390,429
369_day_outside.jpg,640,480,hole,206,355,338,389
369_day_outside.jpg,640,480,hole,194,391,271,479
369_day_outside.jpg,640,480,hole,326,324,481,354
1012_day_outside.jpg,2016,4032,hole,1461,1564,1748,1619
1012_day_outside.jpg,2016,4032,hole,1281,1617,1443,1643
1012_day_outside.jpg,2016,4032,hole,843,1746,1132,1797
1012_day_outside.jpg,2016,4032,hole,838,1687,1107,1732
1012_day_outside.jpg,2016,4032,hole,564,1885,1170,2009
272_day_outside.jpg,640,480,hole,234,351,264,370
272_day_outside.jpg,640,480,hole,236,327,252,351
272_day_outside.jpg,640,480,hole,200,321,229,336
272_day_outside.jpg,640,480,hole,176,338,208,351
272_day_outside.jpg,640,480,hole,237,313,272,324
272_day_outside.jpg,640,480,hole,231,288,294,298
1019_day_outside.jpg,2016,4032,hole,866,2066,1298,2235
1019_day_outside.jpg,2016,4032,hole,289,1671,592,1790
1033_day_outside.jpg,2016,4032,hole,512,2760,1242,3171
1033_day_outside.jpg,2016,4032,hole,410,2174,2016,2418
1033_day_outside.jpg,2016,4032,hole,1424,2044,1837,2092
1033_day_outside.jpg,2016,4032,hole,1384,1975,1564,1992
1033_day_outside.jpg,2016,4032,hole,490,1978,723,1998
1033_day_outside.jpg,2016,4032,hole,1,2143,46,2179
1033_day_outside.jpg,2016,4032,hole,1,2089,61,2106
1033_day_outside.jpg,2016,4032,hole,22,2021,377,2058
1033_day_outside.jpg,2016,4032,hole,205,1994,366,2011
1033_day_outside.jpg,2016,4032,hole,159,1986,249,1997
1033_day_outside.jpg,2016,4032,hole,1,1982,117,1995
5_night_outside.JPG,3264,2448,hole,1501,2016,1654,2109
5_night_outside.JPG,3264,2448,hole,1627,1887,1786,1946
471_day_outside.JPG,3264,2448,hole,1471,1805,1750,1847
147_day_outside.JPG,3264,2448,hole,278,2242,386,2291
147_day_outside.JPG,3264,2448,hole,595,2401,644,2435
147_day_outside.JPG,3264,2448,hole,434,1952,506,1963
147_day_outside.JPG,3264,2448,hole,400,1969,462,1985
147_day_outside.JPG,3264,2448,hole,414,1938,433,1949
66_day_outside.JPG,3264,2448,hole,1234,2405,1336,2444
66_day_outside.JPG,3264,2448,hole,1194,1908,1306,1963
66_day_outside.JPG,3264,2448,hole,582,2309,614,2334
66_day_outside.JPG,3264,2448,hole,625,2242,662,2255
45_night_outside.JPG,3264,2448,hole,1278,1745,1411,1787
88_day_outside.JPG,3264,2448,hole,1286,2234,1358,2260
88_day_outside.JPG,3264,2448,hole,1300,2095,1342,2111
88_day_outside.JPG,3264,2448,hole,1003,1945,1027,1957
88_day_outside.JPG,3264,2448,hole,946,1941,968,1950
88_day_outside.JPG,3264,2448,hole,928,1938,954,1943
47_night_outside.JPG,3264,2448,hole,1495,1653,1586,1682
47_night_outside.JPG,3264,2448,hole,1618,1667,1714,1702
34_night_outside.JPG,3264,2448,hole,863,1602,2289,1902
458_day_outside.JPG,3264,2448,hole,1295,1779,1839,1999
458_day_outside.JPG,3264,2448,hole,1475,2026,2009,2311
458_day_outside.JPG,3264,2448,hole,1843,1580,2004,1651
458_day_outside.JPG,3264,2448,hole,1445,1681,1521,1716
460_day_outside.JPG,3264,2448,hole,1196,1809,1826,2065
460_day_outside.JPG,3264,2448,hole,1444,2094,2103,2428
460_day_outside.JPG,3264,2448,hole,1837,1572,1989,1657
460_day_outside.JPG,3264,2448,hole,1422,1687,1489,1731
123_day_outside.JPG,3264,2448,hole,1982,1656,2035,1664
133_day_outside.JPG,3264,2448,hole,2189,2138,2209,2150
133_day_outside.JPG,3264,2448,hole,2219,2144,2254,2161
133_day_outside.JPG,3264,2448,hole,2050,2110,2092,2129
133_day_outside.JPG,3264,2448,hole,1516,1920,1549,1935
133_day_outside.JPG,3264,2448,hole,1490,1863,1526,1872
133_day_outside.JPG,3264,2448,hole,1531,1818,1559,1825
133_day_outside.JPG,3264,2448,hole,1635,1894,1659,1901
46_night_outside.JPG,3264,2448,hole,1324,1675,1463,1704
73_day_outside.JPG,3264,2448,hole,2819,2372,2953,2421
73_day_outside.JPG,3264,2448,hole,1982,2017,2053,2042
73_day_outside.JPG,3264,2448,hole,1793,2256,1901,2302
98_day_outside.JPG,3264,2448,hole,1606,1193,1691,1217
98_day_outside.JPG,3264,2448,hole,1929,1212,2062,1245
98_day_outside.JPG,3264,2448,hole,2125,1181,2285,1209
98_day_outside.JPG,3264,2448,hole,2132,1108,2230,1125
98_day_outside.JPG,3264,2448,hole,2249,1113,2327,1123
98_day_outside.JPG,3264,2448,hole,2271,1084,2339,1096
98_day_outside.JPG,3264,2448,hole,2051,1067,2092,1078
469_day_outside.JPG,3264,2448,hole,1573,1455,1848,1498
462_day_outside.JPG,3264,2448,hole,1524,1697,2015,1861
462_day_outside.JPG,3264,2448,hole,1460,1610,1721,1681
462_day_outside.JPG,3264,2448,hole,1202,2048,1550,2196
462_day_outside.JPG,3264,2448,hole,1155,2228,1522,2448
11_night_outside.JPG,3264,2448,hole,814,1657,863,1682
11_night_outside.JPG,3264,2448,hole,753,1691,814,1725
11_night_outside.JPG,3264,2448,hole,1374,1631,1671,1741
14_night_outside.JPG,3264,2448,hole,627,2021,705,2055
14_night_outside.JPG,3264,2448,hole,696,1985,766,2009
14_night_outside.JPG,3264,2448,hole,1259,1980,1584,2065
134_day_outside.JPG,3264,2448,hole,1405,2362,1470,2381
134_day_outside.JPG,3264,2448,hole,1395,2307,1420,2320
134_day_outside.JPG,3264,2448,hole,1513,2202,1551,2217
